0,1,2,3,4
4.358898943540674,0.16,0.197,0.0896,0.93
2.6457513110645907,0.16,0.197,0.0896,0.86
2.449489742783178,0.16,0.1818,0.1045,0.86
1.0,0.14,0.1515,0.1343,0.86
2.23606797749979,0.14,0.1515,0.1642,0.86
4.0,0.12,0.1515,0.1343,0.93
7.3484692283495345,0.14,0.1515,0.1343,0.69
11.313708498984761,0.16,0.1667,0.1642,0.59
9.0,0.16,0.1364,0.3284,0.59
6.244997998398398,0.18,0.1818,0.2239,0.55
5.916079783099616,0.2,0.1818,0.3881,0.51
7.416198487095663,0.2,0.1515,0.5821,0.47
7.0,0.22,0.197,0.3582,0.44
6.6332495807108,0.2,0.1818,0.3284,0.47
7.0,0.2,0.1667,0.4179,0.47
8.246211251235321,0.22,0.197,0.3284,0.44
11.789826122551595,0.2,0.1818,0.3582,0.47
11.704699910719626,0.2,0.1515,0.5224,0.47
9.1104335791443,0.18,0.1515,0.4179,0.47
7.483314773547883,0.16,0.1364,0.3284,0.5
7.54983443527075,0.16,0.1364,0.3284,0.55
5.744562646538029,0.16,0.1212,0.4478,0.55
4.47213595499958,0.14,0.1061,0.4179,0.59
2.6457513110645907,0.14,0.1212,0.2836,0.59
1.4142135623730951,0.14,0.1212,0.2836,0.5
1.4142135623730951,0.14,0.1212,0.3582,0.5
1.7320508075688772,0.14,0.1212,0.3284,0.5
2.0,0.14,0.1212,0.2537,0.5
1.7320508075688772,0.14,0.1212,0.2985,0.5
5.291502622129181,0.12,0.1515,0.1343,0.54
8.48528137423857,0.12,0.1515,0.1343,0.54
14.212670403551895,0.14,0.1364,0.194,0.5
11.789826122551595,0.14,0.1212,0.3284,0.5
6.164414002968976,0.16,0.1364,0.3582,0.5
6.082762530298219,0.2,0.1667,0.4478,0.44
7.211102550927978,0.2,0.1667,0.4179,0.44
9.1104335791443,0.22,0.197,0.4478,0.41
6.48074069840786,0.22,0.197,0.3881,0.41
7.745966692414834,0.24,0.2121,0.2985,0.38
8.831760866327848,0.24,0.2121,0.3582,0.38
12.727922061357855,0.2,0.1818,0.2836,0.4
12.0,0.2,0.1818,0.3284,0.4
9.9498743710662,0.16,0.1515,0.2537,0.47
8.0,0.16,0.1515,0.2239,0.47
6.324555320336759,0.14,0.1212,0.2985,0.46
5.477225575051661,0.14,0.1212,0.3284,0.46
3.872983346207417,0.12,0.1364,0.194,0.5
3.7416573867739413,0.12,0.1364,0.194,0.5
2.23606797749979,0.1,0.1212,0.1642,0.54
1.0,0.1,0.1212,0.1343,0.54
1.0,0.1,0.1364,0.1045,0.54
2.8284271247461903,0.1,0.1364,0.0896,0.54
4.123105625617661,0.1,0.1818,0.0,0.54
8.366600265340756,0.1,0.1212,0.1642,0.74
12.569805089976535,0.12,0.1667,0.0,0.68
10.816653826391969,0.14,0.1515,0.1343,0.69
6.6332495807108,0.18,0.1818,0.194,0.55
7.280109889280518,0.18,0.1667,0.2836,0.51
7.810249675906654,0.2,0.197,0.2537,0.44
8.774964387392123,0.22,0.197,0.3881,0.37
8.0,0.22,0.2121,0.2836,0.41
8.246211251235321,0.24,0.2424,0.1642,0.38
9.486832980505138,0.22,0.2424,0.1045,0.41
12.609520212918492,0.22,0.2273,0.1642,0.41
11.789826122551595,0.2,0.2576,0.0,0.47
9.591663046625438,0.16,0.197,0.0896,0.59
8.246211251235321,0.18,0.2424,0.0,0.59
7.211102550927978,0.16,0.2273,0.0,0.69
6.0,0.16,0.2273,0.0,0.69
5.196152422706632,0.18,0.2424,0.0,0.55
5.291502622129181,0.18,0.2424,0.0,0.55
4.47213595499958,0.16,0.197,0.0896,0.59
3.4641016151377544,0.16,0.197,0.0896,0.59
2.8284271247461903,0.16,0.2273,0.0,0.59
2.23606797749979,0.16,0.2273,0.0,0.59
1.0,0.16,0.2273,0.0,0.59
1.7320508075688772,0.14,0.1667,0.1045,0.63
3.1622776601683795,0.14,0.2121,0.0,0.63
4.795831523312719,0.14,0.1515,0.1343,0.63
5.744562646538029,0.16,0.1818,0.1343,0.64
7.681145747868608,0.18,0.197,0.1642,0.59
8.48528137423857,0.2,0.197,0.2239,0.55
9.433981132056603,0.24,0.2273,0.2239,0.48
10.04987562112089,0.28,0.2576,0.2985,0.38
10.862780491200215,0.3,0.2879,0.2836,0.39
11.357816691600547,0.32,0.3182,0.194,0.36
11.313708498984761,0.34,0.3333,0.194,0.34
9.1104335791443,0.32,0.303,0.2836,0.36
9.16515138991168,0.3,0.2879,0.2537,0.45
8.602325267042627,0.32,0.303,0.2537,0.39
6.4031242374328485,0.32,0.303,0.2537,0.39
7.54983443527075,0.32,0.303,0.2239,0.39
5.0990195135927845,0.3,0.3182,0.1045,0.42
6.6332495807108,0.3,0.2879,0.2836,0.45
6.244997998398398,0.26,0.303,0.0,0.56
4.795831523312719,0.26,0.2727,0.1343,0.56
4.0,0.26,0.2879,0.0896,0.56
3.872983346207417,0.22,0.2727,0.0,0.69
1.0,0.26,0.2576,0.1642,0.56
1.4142135623730951,0.26,0.2576,0.1642,0.56
1.0,0.26,0.2576,0.1642,0.56
1.7320508075688772,0.24,0.2121,0.2985,0.56
4.242640687119285,0.22,0.2121,0.2836,0.55
5.656854249492381,0.22,0.2121,0.2537,0.51
8.888194417315589,0.22,0.2121,0.2836,0.51
9.643650760992955,0.24,0.2273,0.2537,0.44
10.198039027185569,0.24,0.2121,0.2836,0.41
10.862780491200215,0.26,0.2273,0.2985,0.35
9.539392014169456,0.28,0.2727,0.2537,0.36
10.63014581273465,0.26,0.2424,0.2537,0.38
9.9498743710662,0.24,0.2273,0.2239,0.38
10.246950765959598,0.22,0.2121,0.2537,0.37
8.18535277187245,0.2,0.2121,0.1642,0.4
7.810249675906654,0.18,0.197,0.1343,0.47
7.54983443527075,0.18,0.197,0.1642,0.47
5.291502622129181,0.18,0.197,0.1642,0.51
4.58257569495584,0.2,0.2121,0.1343,0.49
4.242640687119285,0.2,0.2273,0.1045,0.4
4.123105625617661,0.2,0.197,0.2239,0.47
4.0,0.2,0.197,0.194,0.44
2.8284271247461903,0.18,0.1667,0.2537,0.43
1.4142135623730951,0.18,0.1818,0.194,0.43
1.7320508075688772,0.18,0.197,0.1343,0.43
1.0,0.18,0.197,0.1642,0.43
2.23606797749979,0.18,0.1818,0.194,0.43
3.605551275463989,0.16,0.1818,0.1343,0.5
5.744562646538029,0.16,0.1515,0.2239,0.47
6.855654600401044,0.16,0.1515,0.2239,0.47
7.54983443527075,0.16,0.1515,0.2537,0.5
8.0,0.16,0.1515,0.194,0.55
8.94427190999916,0.18,0.197,0.1343,0.47
9.643650760992955,0.18,0.197,0.1343,0.47
9.273618495495704,0.18,0.2121,0.1045,0.43
9.643650760992955,0.2,0.2121,0.1642,0.47
9.055385138137417,0.2,0.2121,0.1642,0.47
8.426149773176359,0.2,0.197,0.194,0.51
9.591663046625438,0.18,0.1667,0.2537,0.55
7.745966692414834,0.18,0.1818,0.194,0.59
5.744562646538029,0.16,0.1515,0.194,0.8
5.196152422706632,0.16,0.1515,0.194,0.8
3.605551275463989,0.14,0.1212,0.2537,0.93
2.0,0.16,0.1364,0.2836,0.86
1.7320508075688772,0.2,0.1818,0.3284,0.86
4.69041575982343,0.2,0.197,0.2239,0.86
5.291502622129181,0.22,0.2273,0.1642,0.8
5.916079783099616,0.22,0.2273,0.1642,0.87
7.810249675906654,0.22,0.2273,0.194,0.87
11.180339887498949,0.22,0.2273,0.194,0.82
11.532562594670797,0.22,0.2273,0.1642,0.8
9.9498743710662,0.22,0.2273,0.1343,0.8
9.1104335791443,0.22,0.2727,0.0,0.87
6.4031242374328485,0.22,0.2424,0.1045,0.93
5.744562646538029,0.22,0.2576,0.0896,0.93
4.47213595499958,0.22,0.2727,0.0,0.93
1.7320508075688772,0.22,0.2727,0.0,0.93
2.6457513110645907,0.22,0.2273,0.1343,0.93
1.7320508075688772,0.22,0.2273,0.1343,0.93
1.4142135623730951,0.22,0.2273,0.1343,0.93
2.6457513110645907,0.22,0.2576,0.0896,0.93
5.656854249492381,0.22,0.2576,0.0896,0.93
9.486832980505138,0.24,0.2576,0.1045,0.92
14.035668847618199,0.24,0.2576,0.1045,0.93
10.44030650891055,0.24,0.2576,0.1045,0.93
6.855654600401044,0.26,0.2727,0.1343,0.93
7.211102550927978,0.28,0.303,0.0896,0.87
8.366600265340756,0.3,0.3182,0.0896,0.81
8.831760866327848,0.4,0.4091,0.2836,0.62
8.660254037844387,0.4,0.4091,0.2537,0.58
9.055385138137417,0.4,0.4091,0.2836,0.54
10.198039027185569,0.38,0.3939,0.3881,0.58
14.035668847618199,0.36,0.3333,0.3284,0.57
12.68857754044952,0.34,0.3182,0.2836,0.61
10.583005244258363,0.32,0.2879,0.4179,0.57
8.717797887081348,0.32,0.303,0.2985,0.49
7.681145747868608,0.32,0.2879,0.4179,0.49
7.681145747868608,0.3,0.303,0.1642,0.52
5.291502622129181,0.3,0.2727,0.4627,0.52
3.605551275463989,0.26,0.2273,0.3881,0.56
2.23606797749979,0.26,0.2727,0.0,0.56
1.4142135623730951,0.26,0.2727,0.0,0.56
1.0,0.26,0.2576,0.1642,0.56
1.0,0.26,0.2576,0.1642,0.56
2.449489742783178,0.24,0.2273,0.2239,0.6
5.916079783099616,0.22,0.2121,0.2239,0.6
10.04987562112089,0.22,0.2121,0.2239,0.55
15.7797338380595,0.22,0.2121,0.2836,0.55
11.958260743101398,0.24,0.2273,0.2239,0.52
7.54983443527075,0.26,0.2273,0.2985,0.48
8.246211251235321,0.28,0.2727,0.1642,0.45
9.16515138991168,0.3,0.3333,0.0,0.42
9.899494936611665,0.28,0.2879,0.1045,0.45
9.0,0.3,0.303,0.1343,0.45
8.366600265340756,0.32,0.3182,0.194,0.45
9.539392014169456,0.3,0.303,0.1343,0.49
14.66287829861518,0.3,0.3182,0.1045,0.49
13.601470508735444,0.26,0.2576,0.194,0.56
12.328828005937952,0.26,0.2273,0.3284,0.56
11.224972160321824,0.26,0.2424,0.2836,0.6
7.54983443527075,0.24,0.2273,0.2537,0.6
7.483314773547883,0.24,0.2121,0.2836,0.65
5.5677643628300215,0.24,0.2121,0.3284,0.65
4.58257569495584,0.24,0.2273,0.2537,0.7
2.449489742783178,0.24,0.2273,0.2537,0.7
1.4142135623730951,0.24,0.2424,0.1642,0.75
1.0,0.22,0.2121,0.2985,0.8
1.0,0.22,0.2576,0.0896,0.87
2.23606797749979,0.24,0.197,0.4179,0.6
5.196152422706632,0.22,0.2121,0.2537,0.55
8.246211251235321,0.2,0.1818,0.2836,0.51
14.730919862656235,0.2,0.1818,0.3284,0.47
12.884098726725126,0.2,0.1818,0.3582,0.51
7.937253933193772,0.2,0.1667,0.4627,0.47
7.681145747868608,0.22,0.1818,0.4627,0.41
8.831760866327848,0.22,0.1818,0.5821,0.27
8.54400374531753,0.2,0.1515,0.5821,0.21
7.874007874011811,0.2,0.1515,0.5224,0.25
8.06225774829855,0.16,0.1212,0.4478,0.26
9.848857801796104,0.16,0.1364,0.3582,0.26
12.68857754044952,0.14,0.1212,0.3582,0.28
10.954451150103322,0.12,0.1212,0.2537,0.3
9.797958971132712,0.12,0.1061,0.3284,0.3
7.280109889280518,0.1,0.0758,0.4179,0.33
6.4031242374328485,0.08,0.0758,0.2836,0.38
5.830951894845301,0.06,0.0303,0.3881,0.41
5.196152422706632,0.06,0.0455,0.3284,0.38
3.605551275463989,0.04,0.0303,0.2537,0.45
3.4641016151377544,0.04,0.0,0.3881,0.41
3.3166247903554,0.04,0.0303,0.2537,0.41
2.6457513110645907,0.04,0.0303,0.2836,0.41
1.7320508075688772,0.02,0.0152,0.2985,0.48
1.4142135623730951,0.02,0.0303,0.2239,0.44
2.8284271247461903,0.02,0.0152,0.2836,0.44
5.196152422706632,0.02,0.0,0.3284,0.44
6.324555320336759,0.04,0.0303,0.2537,0.41
7.280109889280518,0.04,0.0606,0.1642,0.41
7.937253933193772,0.06,0.0758,0.1343,0.38
8.366600265340756,0.06,0.1061,0.1045,0.38
9.16515138991168,0.08,0.1667,0.0,0.35
8.660254037844387,0.1,0.1364,0.1045,0.33
10.14889156509222,0.12,0.1515,0.0,0.28
9.1104335791443,0.12,0.1364,0.194,0.28
8.18535277187245,0.12,0.197,0.0,0.28
7.3484692283495345,0.08,0.0909,0.194,0.35
7.681145747868608,0.08,0.1061,0.1343,0.35
6.708203932499369,0.06,0.0758,0.1642,0.45
6.244997998398398,0.06,0.1061,0.0896,0.41
5.477225575051661,0.06,0.1515,0.0,0.49
5.744562646538029,0.04,0.0758,0.1045,0.57
4.69041575982343,0.04,0.0758,0.1045,0.57
3.605551275463989,0.04,0.0758,0.1045,0.57
4.242640687119285,0.02,0.0606,0.1343,0.62
2.23606797749979,0.02,0.0606,0.1343,0.62
1.7320508075688772,0.04,0.0758,0.1045,0.57
1.0,0.04,0.0758,0.1045,0.57
1.4142135623730951,0.08,0.1061,0.1642,0.58
4.358898943540674,0.06,0.0758,0.1642,0.62
5.291502622129181,0.1,0.0758,0.3582,0.54
7.615773105863909,0.14,0.1061,0.3881,0.46
9.9498743710662,0.14,0.1364,0.2239,0.43
10.770329614269007,0.16,0.1212,0.4627,0.37
9.327379053088816,0.14,0.1061,0.3881,0.33
10.488088481701515,0.16,0.1364,0.3582,0.28
8.774964387392123,0.16,0.1364,0.3582,0.28
8.06225774829855,0.16,0.1364,0.3284,0.26
7.416198487095663,0.14,0.1061,0.3881,0.26
7.0,0.12,0.1212,0.2537,0.3
7.0710678118654755,0.12,0.1212,0.2836,0.3
5.916079783099616,0.1,0.1061,0.2537,0.36
5.0,0.1,0.1061,0.194,0.36
5.291502622129181,0.08,0.0909,0.194,0.38
4.58257569495584,0.06,0.0606,0.2239,0.41
2.6457513110645907,0.06,0.0606,0.194,0.41
1.0,0.04,0.0455,0.194,0.45
1.0,0.04,0.0303,0.2537,0.45
1.0,0.02,0.0606,0.1343,0.48
2.23606797749979,0.02,0.0606,0.1343,0.48
3.872983346207417,0.02,0.0758,0.0896,0.48
9.16515138991168,0.02,0.1212,0.0,0.48
13.30413469565007,0.04,0.1364,0.0,0.49
10.099504938362077,0.06,0.1515,0.0,0.41
6.324555320336759,0.1,0.1364,0.0,0.42
6.782329983125268,0.1,0.1212,0.1343,0.46
7.937253933193772,0.12,0.1364,0.194,0.42
7.745966692414834,0.14,0.1364,0.2239,0.43
6.708203932499369,0.14,0.1364,0.2239,0.46
7.54983443527075,0.16,0.1667,0.1642,0.4
8.366600265340756,0.16,0.1515,0.2537,0.47
13.564659966250536,0.14,0.1212,0.2537,0.5
12.36931687685298,0.14,0.1364,0.194,0.59
10.295630140987,0.14,0.1515,0.1642,0.54
9.0,0.14,0.1364,0.194,0.59
7.681145747868608,0.14,0.1515,0.1642,0.63
5.916079783099616,0.14,0.1364,0.2239,0.63
4.898979485566356,0.16,0.1515,0.2537,0.64
3.0,0.16,0.1364,0.2836,0.69
2.23606797749979,0.16,0.1667,0.1642,0.69
1.4142135623730951,0.16,0.1515,0.2239,0.69
1.0,0.14,0.1667,0.1045,0.74
