cnt,season,temp,atemp,windspeed,hum
9.16515138991168,1,0.26,0.2879,0.0,0.35
8.18535277187245,1,0.26,0.2727,0.1045,0.35
8.366600265340756,1,0.28,0.2727,0.1642,0.36
7.874007874011811,1,0.28,0.2727,0.0,0.36
9.273618495495704,1,0.26,0.2576,0.1642,0.38
13.114877048604,1,0.22,0.2273,0.1642,0.51
12.767145334803704,1,0.22,0.2273,0.1343,0.51
10.583005244258363,1,0.22,0.2576,0.0896,0.55
8.306623862918075,1,0.2,0.2121,0.1642,0.51
6.928203230275509,1,0.22,0.2121,0.2239,0.55
7.211102550927978,1,0.22,0.2121,0.2836,0.51
4.795831523312719,1,0.2,0.197,0.194,0.59
4.123105625617661,1,0.2,0.197,0.194,0.64
2.6457513110645907,1,0.2,0.197,0.2239,0.69
1.0,1,0.2,0.197,0.2239,0.69
1.0,1,0.2,0.2121,0.1343,0.69
2.23606797749979,1,0.22,0.2727,0.0,0.55
5.830951894845301,1,0.2,0.2576,0.0,0.69
9.16515138991168,1,0.2,0.2121,0.1343,0.69
14.491376746189438,1,0.2,0.197,0.2537,0.51
11.575836902790225,1,0.2,0.1818,0.2985,0.47
7.937253933193772,1,0.22,0.197,0.3284,0.37
8.18535277187245,1,0.2,0.197,0.2239,0.4
7.681145747868608,1,0.2,0.197,0.2537,0.37
8.54400374531753,1,0.2,0.1818,0.2836,0.37
7.0710678118654755,1,0.2,0.197,0.2537,0.4
8.48528137423857,1,0.2,0.2121,0.1642,0.37
9.327379053088816,1,0.2,0.2121,0.1642,0.37
13.674794331177344,1,0.2,0.2576,0.0,0.37
11.090536506409418,1,0.2,0.2273,0.0896,0.4
9.746794344808963,1,0.16,0.197,0.0896,0.55
7.14142842854285,1,0.18,0.2121,0.1045,0.47
6.244997998398398,1,0.18,0.197,0.1343,0.47
6.0,1,0.18,0.197,0.1642,0.43
3.872983346207417,1,0.18,0.197,0.1642,0.51
5.0,1,0.18,0.197,0.1642,0.51
4.0,1,0.18,0.2121,0.0896,0.55
4.0,1,0.18,0.2424,0.0,0.55
2.6457513110645907,1,0.18,0.197,0.1642,0.55
1.0,1,0.18,0.197,0.1642,0.55
2.23606797749979,1,0.16,0.1667,0.1642,0.74
1.4142135623730951,1,0.16,0.1667,0.1642,0.74
3.0,1,0.16,0.1818,0.1045,0.74
3.872983346207417,1,0.16,0.1818,0.1045,0.93
4.47213595499958,1,0.16,0.1818,0.1045,0.93
7.810249675906654,1,0.18,0.197,0.1642,0.8
7.874007874011811,1,0.2,0.1818,0.3881,0.69
9.899494936611665,1,0.2,0.1818,0.3582,0.59
10.099504938362077,1,0.2,0.1818,0.3284,0.44
9.746794344808963,1,0.2,0.1667,0.4925,0.32
8.602325267042627,1,0.2,0.1667,0.4478,0.32
8.717797887081348,1,0.18,0.1364,0.4478,0.29
8.306623862918075,1,0.16,0.1212,0.5522,0.37
7.416198487095663,1,0.14,0.1212,0.2985,0.39
5.477225575051661,1,0.14,0.1212,0.2537,0.36
5.291502622129181,1,0.12,0.1212,0.2537,0.36
6.082762530298219,1,0.12,0.1061,0.3582,0.39
5.830951894845301,1,0.12,0.1061,0.3881,0.36
4.69041575982343,1,0.1,0.0606,0.4478,0.39
5.0,1,0.1,0.0758,0.3881,0.42
3.4641016151377544,1,0.1,0.0606,0.4627,0.42
3.3166247903554,1,0.1,0.0606,0.4627,0.46
2.0,1,0.1,0.0758,0.4179,0.46
1.0,1,0.08,0.0909,0.194,0.53
1.0,1,0.08,0.0909,0.194,0.53
1.0,1,0.1,0.0909,0.2836,0.49
2.449489742783178,1,0.08,0.0909,0.194,0.53
3.1622776601683795,1,0.1,0.0909,0.2836,0.49
4.358898943540674,1,0.12,0.0758,0.5224,0.46
7.0,1,0.14,0.1061,0.3881,0.43
7.0,1,0.16,0.1212,0.5224,0.4
9.1104335791443,1,0.18,0.1364,0.4478,0.37
8.660254037844387,1,0.2,0.1667,0.4478,0.34
8.48528137423857,1,0.22,0.1818,0.4627,0.32
9.055385138137417,1,0.22,0.197,0.3582,0.35
9.591663046625438,1,0.2,0.1667,0.4478,0.34
7.874007874011811,1,0.18,0.1515,0.3881,0.37
6.928203230275509,1,0.16,0.1364,0.3284,0.4
6.4031242374328485,1,0.16,0.1364,0.3284,0.43
6.164414002968976,1,0.14,0.1212,0.2537,0.46
4.47213595499958,1,0.14,0.1061,0.4179,0.46
3.872983346207417,1,0.14,0.1212,0.2985,0.46
2.449489742783178,1,0.12,0.1364,0.194,0.5
2.23606797749979,1,0.12,0.1212,0.2836,0.5
1.0,1,0.12,0.1212,0.2836,0.5
1.7320508075688772,1,0.12,0.1212,0.2239,0.5
1.0,1,0.12,0.1212,0.2239,0.5
1.7320508075688772,1,0.1,0.1212,0.1343,0.54
1.7320508075688772,1,0.1,0.1061,0.2537,0.54
5.5677643628300215,1,0.12,0.1212,0.2836,0.5
8.774964387392123,1,0.12,0.1212,0.2239,0.5
13.711309200802088,1,0.12,0.1212,0.2836,0.5
9.695359714832659,1,0.14,0.1212,0.2537,0.5
5.5677643628300215,1,0.14,0.1212,0.2985,0.5
5.477225575051661,1,0.16,0.1364,0.2836,0.47
7.211102550927978,1,0.2,0.1818,0.2836,0.4
7.3484692283495345,1,0.2,0.1818,0.2836,0.4
6.855654600401044,1,0.2,0.197,0.2239,0.4
6.708203932499369,1,0.2,0.197,0.2239,0.4
8.602325267042627,1,0.2,0.2121,0.1343,0.4
13.341664064126334,1,0.2,0.2273,0.1045,0.4
12.449899597988733,1,0.2,0.197,0.2239,0.4
9.746794344808963,1,0.16,0.1667,0.1642,0.47
8.602325267042627,1,0.16,0.1667,0.1642,0.5
6.164414002968976,1,0.14,0.1364,0.194,0.59
4.898979485566356,1,0.14,0.1515,0.1642,0.59
4.242640687119285,1,0.14,0.1515,0.1642,0.59
3.4641016151377544,1,0.14,0.1667,0.1045,0.59
1.7320508075688772,1,0.14,0.1515,0.1642,0.59
1.7320508075688772,1,0.16,0.1515,0.194,0.55
2.449489742783178,1,0.16,0.1818,0.1343,0.55
5.196152422706632,1,0.16,0.1818,0.1343,0.55
9.9498743710662,1,0.16,0.2273,0.0,0.55
14.730919862656235,1,0.18,0.2121,0.0896,0.51
11.40175425099138,1,0.18,0.197,0.1642,0.51
7.3484692283495345,1,0.2,0.2121,0.1642,0.51
5.916079783099616,1,0.2,0.2121,0.1343,0.47
7.54983443527075,1,0.2,0.2273,0.1045,0.51
7.211102550927978,1,0.2,0.2273,0.0896,0.59
7.937253933193772,1,0.2,0.2273,0.0896,0.59
6.855654600401044,1,0.16,0.197,0.0896,0.8
8.717797887081348,1,0.16,0.1515,0.2239,0.86
11.661903789690601,1,0.16,0.1515,0.2239,0.86
9.746794344808963,1,0.16,0.1818,0.1045,0.93
7.14142842854285,1,0.16,0.2273,0.0,0.93
5.656854249492381,1,0.16,0.1515,0.194,0.93
4.47213595499958,1,0.16,0.197,0.0896,0.86
5.385164807134504,1,0.16,0.1818,0.1045,0.93
4.358898943540674,1,0.16,0.197,0.0896,0.93
2.6457513110645907,1,0.16,0.197,0.0896,0.86
2.449489742783178,1,0.16,0.1818,0.1045,0.86
1.0,1,0.14,0.1515,0.1343,0.86
2.23606797749979,1,0.14,0.1515,0.1642,0.86
4.0,1,0.12,0.1515,0.1343,0.93
7.3484692283495345,1,0.14,0.1515,0.1343,0.69
11.313708498984761,1,0.16,0.1667,0.1642,0.59
9.0,1,0.16,0.1364,0.3284,0.59
6.244997998398398,1,0.18,0.1818,0.2239,0.55
5.916079783099616,1,0.2,0.1818,0.3881,0.51
7.416198487095663,1,0.2,0.1515,0.5821,0.47
7.0,1,0.22,0.197,0.3582,0.44
6.6332495807108,1,0.2,0.1818,0.3284,0.47
7.0,1,0.2,0.1667,0.4179,0.47
8.246211251235321,1,0.22,0.197,0.3284,0.44
11.789826122551595,1,0.2,0.1818,0.3582,0.47
11.704699910719626,1,0.2,0.1515,0.5224,0.47
9.1104335791443,1,0.18,0.1515,0.4179,0.47
7.483314773547883,1,0.16,0.1364,0.3284,0.5
7.54983443527075,1,0.16,0.1364,0.3284,0.55
5.744562646538029,1,0.16,0.1212,0.4478,0.55
4.47213595499958,1,0.14,0.1061,0.4179,0.59
2.6457513110645907,1,0.14,0.1212,0.2836,0.59
1.4142135623730951,1,0.14,0.1212,0.2836,0.5
1.4142135623730951,1,0.14,0.1212,0.3582,0.5
1.7320508075688772,1,0.14,0.1212,0.3284,0.5
2.0,1,0.14,0.1212,0.2537,0.5
1.7320508075688772,1,0.14,0.1212,0.2985,0.5
5.291502622129181,1,0.12,0.1515,0.1343,0.54
8.48528137423857,1,0.12,0.1515,0.1343,0.54
14.212670403551895,1,0.14,0.1364,0.194,0.5
11.789826122551595,1,0.14,0.1212,0.3284,0.5
6.164414002968976,1,0.16,0.1364,0.3582,0.5
6.082762530298219,1,0.2,0.1667,0.4478,0.44
7.211102550927978,1,0.2,0.1667,0.4179,0.44
9.1104335791443,1,0.22,0.197,0.4478,0.41
6.48074069840786,1,0.22,0.197,0.3881,0.41
7.745966692414834,1,0.24,0.2121,0.2985,0.38
8.831760866327848,1,0.24,0.2121,0.3582,0.38
12.727922061357855,1,0.2,0.1818,0.2836,0.4
12.0,1,0.2,0.1818,0.3284,0.4
9.9498743710662,1,0.16,0.1515,0.2537,0.47
8.0,1,0.16,0.1515,0.2239,0.47
6.324555320336759,1,0.14,0.1212,0.2985,0.46
5.477225575051661,1,0.14,0.1212,0.3284,0.46
3.872983346207417,1,0.12,0.1364,0.194,0.5
3.7416573867739413,1,0.12,0.1364,0.194,0.5
2.23606797749979,1,0.1,0.1212,0.1642,0.54
1.0,1,0.1,0.1212,0.1343,0.54
1.0,1,0.1,0.1364,0.1045,0.54
2.8284271247461903,1,0.1,0.1364,0.0896,0.54
4.123105625617661,1,0.1,0.1818,0.0,0.54
8.366600265340756,1,0.1,0.1212,0.1642,0.74
12.569805089976535,1,0.12,0.1667,0.0,0.68
10.816653826391969,1,0.14,0.1515,0.1343,0.69
6.6332495807108,1,0.18,0.1818,0.194,0.55
7.280109889280518,1,0.18,0.1667,0.2836,0.51
7.810249675906654,1,0.2,0.197,0.2537,0.44
8.774964387392123,1,0.22,0.197,0.3881,0.37
8.0,1,0.22,0.2121,0.2836,0.41
8.246211251235321,1,0.24,0.2424,0.1642,0.38
9.486832980505138,1,0.22,0.2424,0.1045,0.41
12.609520212918492,1,0.22,0.2273,0.1642,0.41
11.789826122551595,1,0.2,0.2576,0.0,0.47
9.591663046625438,1,0.16,0.197,0.0896,0.59
8.246211251235321,1,0.18,0.2424,0.0,0.59
7.211102550927978,1,0.16,0.2273,0.0,0.69
6.0,1,0.16,0.2273,0.0,0.69
5.196152422706632,1,0.18,0.2424,0.0,0.55
5.291502622129181,1,0.18,0.2424,0.0,0.55
4.47213595499958,1,0.16,0.197,0.0896,0.59
3.4641016151377544,1,0.16,0.197,0.0896,0.59
2.8284271247461903,1,0.16,0.2273,0.0,0.59
2.23606797749979,1,0.16,0.2273,0.0,0.59
1.0,1,0.16,0.2273,0.0,0.59
1.7320508075688772,1,0.14,0.1667,0.1045,0.63
3.1622776601683795,1,0.14,0.2121,0.0,0.63
4.795831523312719,1,0.14,0.1515,0.1343,0.63
5.744562646538029,1,0.16,0.1818,0.1343,0.64
7.681145747868608,1,0.18,0.197,0.1642,0.59
8.48528137423857,1,0.2,0.197,0.2239,0.55
9.433981132056603,1,0.24,0.2273,0.2239,0.48
10.04987562112089,1,0.28,0.2576,0.2985,0.38
10.862780491200215,1,0.3,0.2879,0.2836,0.39
11.357816691600547,1,0.32,0.3182,0.194,0.36
11.313708498984761,1,0.34,0.3333,0.194,0.34
9.1104335791443,1,0.32,0.303,0.2836,0.36
9.16515138991168,1,0.3,0.2879,0.2537,0.45
8.602325267042627,1,0.32,0.303,0.2537,0.39
6.4031242374328485,1,0.32,0.303,0.2537,0.39
7.54983443527075,1,0.32,0.303,0.2239,0.39
5.0990195135927845,1,0.3,0.3182,0.1045,0.42
6.6332495807108,1,0.3,0.2879,0.2836,0.45
6.244997998398398,1,0.26,0.303,0.0,0.56
4.795831523312719,1,0.26,0.2727,0.1343,0.56
4.0,1,0.26,0.2879,0.0896,0.56
3.872983346207417,1,0.22,0.2727,0.0,0.69
1.0,1,0.26,0.2576,0.1642,0.56
1.4142135623730951,1,0.26,0.2576,0.1642,0.56
1.0,1,0.26,0.2576,0.1642,0.56
1.7320508075688772,1,0.24,0.2121,0.2985,0.56
4.242640687119285,1,0.22,0.2121,0.2836,0.55
5.656854249492381,1,0.22,0.2121,0.2537,0.51
8.888194417315589,1,0.22,0.2121,0.2836,0.51
9.643650760992955,1,0.24,0.2273,0.2537,0.44
10.198039027185569,1,0.24,0.2121,0.2836,0.41
10.862780491200215,1,0.26,0.2273,0.2985,0.35
9.539392014169456,1,0.28,0.2727,0.2537,0.36
10.63014581273465,1,0.26,0.2424,0.2537,0.38
9.9498743710662,1,0.24,0.2273,0.2239,0.38
10.246950765959598,1,0.22,0.2121,0.2537,0.37
8.18535277187245,1,0.2,0.2121,0.1642,0.4
7.810249675906654,1,0.18,0.197,0.1343,0.47
7.54983443527075,1,0.18,0.197,0.1642,0.47
5.291502622129181,1,0.18,0.197,0.1642,0.51
4.58257569495584,1,0.2,0.2121,0.1343,0.49
4.242640687119285,1,0.2,0.2273,0.1045,0.4
4.123105625617661,1,0.2,0.197,0.2239,0.47
4.0,1,0.2,0.197,0.194,0.44
2.8284271247461903,1,0.18,0.1667,0.2537,0.43
1.4142135623730951,1,0.18,0.1818,0.194,0.43
1.7320508075688772,1,0.18,0.197,0.1343,0.43
1.0,1,0.18,0.197,0.1642,0.43
2.23606797749979,1,0.18,0.1818,0.194,0.43
3.605551275463989,1,0.16,0.1818,0.1343,0.5
5.744562646538029,1,0.16,0.1515,0.2239,0.47
6.855654600401044,1,0.16,0.1515,0.2239,0.47
7.54983443527075,1,0.16,0.1515,0.2537,0.5
8.0,1,0.16,0.1515,0.194,0.55
8.94427190999916,1,0.18,0.197,0.1343,0.47
9.643650760992955,1,0.18,0.197,0.1343,0.47
9.273618495495704,1,0.18,0.2121,0.1045,0.43
9.643650760992955,1,0.2,0.2121,0.1642,0.47
9.055385138137417,1,0.2,0.2121,0.1642,0.47
8.426149773176359,1,0.2,0.197,0.194,0.51
9.591663046625438,1,0.18,0.1667,0.2537,0.55
7.745966692414834,1,0.18,0.1818,0.194,0.59
5.744562646538029,1,0.16,0.1515,0.194,0.8
5.196152422706632,1,0.16,0.1515,0.194,0.8
3.605551275463989,1,0.14,0.1212,0.2537,0.93
2.0,1,0.16,0.1364,0.2836,0.86
1.7320508075688772,1,0.2,0.1818,0.3284,0.86
4.69041575982343,1,0.2,0.197,0.2239,0.86
5.291502622129181,1,0.22,0.2273,0.1642,0.8
5.916079783099616,1,0.22,0.2273,0.1642,0.87
7.810249675906654,1,0.22,0.2273,0.194,0.87
11.180339887498949,1,0.22,0.2273,0.194,0.82
11.532562594670797,1,0.22,0.2273,0.1642,0.8
9.9498743710662,1,0.22,0.2273,0.1343,0.8
9.1104335791443,1,0.22,0.2727,0.0,0.87
6.4031242374328485,1,0.22,0.2424,0.1045,0.93
5.744562646538029,1,0.22,0.2576,0.0896,0.93
4.47213595499958,1,0.22,0.2727,0.0,0.93
1.7320508075688772,1,0.22,0.2727,0.0,0.93
2.6457513110645907,1,0.22,0.2273,0.1343,0.93
1.7320508075688772,1,0.22,0.2273,0.1343,0.93
1.4142135623730951,1,0.22,0.2273,0.1343,0.93
2.6457513110645907,1,0.22,0.2576,0.0896,0.93
5.656854249492381,1,0.22,0.2576,0.0896,0.93
9.486832980505138,1,0.24,0.2576,0.1045,0.92
14.035668847618199,1,0.24,0.2576,0.1045,0.93
10.44030650891055,1,0.24,0.2576,0.1045,0.93
6.855654600401044,1,0.26,0.2727,0.1343,0.93
7.211102550927978,1,0.28,0.303,0.0896,0.87
8.366600265340756,1,0.3,0.3182,0.0896,0.81
8.831760866327848,1,0.4,0.4091,0.2836,0.62
8.660254037844387,1,0.4,0.4091,0.2537,0.58
9.055385138137417,1,0.4,0.4091,0.2836,0.54
10.198039027185569,1,0.38,0.3939,0.3881,0.58
14.035668847618199,1,0.36,0.3333,0.3284,0.57
12.68857754044952,1,0.34,0.3182,0.2836,0.61
10.583005244258363,1,0.32,0.2879,0.4179,0.57
8.717797887081348,1,0.32,0.303,0.2985,0.49
7.681145747868608,1,0.32,0.2879,0.4179,0.49
7.681145747868608,1,0.3,0.303,0.1642,0.52
5.291502622129181,1,0.3,0.2727,0.4627,0.52
3.605551275463989,1,0.26,0.2273,0.3881,0.56
2.23606797749979,1,0.26,0.2727,0.0,0.56
1.4142135623730951,1,0.26,0.2727,0.0,0.56
1.0,1,0.26,0.2576,0.1642,0.56
1.0,1,0.26,0.2576,0.1642,0.56
2.449489742783178,1,0.24,0.2273,0.2239,0.6
5.916079783099616,1,0.22,0.2121,0.2239,0.6
10.04987562112089,1,0.22,0.2121,0.2239,0.55
15.7797338380595,1,0.22,0.2121,0.2836,0.55
11.958260743101398,1,0.24,0.2273,0.2239,0.52
7.54983443527075,1,0.26,0.2273,0.2985,0.48
8.246211251235321,1,0.28,0.2727,0.1642,0.45
9.16515138991168,1,0.3,0.3333,0.0,0.42
9.899494936611665,1,0.28,0.2879,0.1045,0.45
9.0,1,0.3,0.303,0.1343,0.45
8.366600265340756,1,0.32,0.3182,0.194,0.45
9.539392014169456,1,0.3,0.303,0.1343,0.49
14.66287829861518,1,0.3,0.3182,0.1045,0.49
13.601470508735444,1,0.26,0.2576,0.194,0.56
12.328828005937952,1,0.26,0.2273,0.3284,0.56
11.224972160321824,1,0.26,0.2424,0.2836,0.6
7.54983443527075,1,0.24,0.2273,0.2537,0.6
7.483314773547883,1,0.24,0.2121,0.2836,0.65
5.5677643628300215,1,0.24,0.2121,0.3284,0.65
4.58257569495584,1,0.24,0.2273,0.2537,0.7
2.449489742783178,1,0.24,0.2273,0.2537,0.7
1.4142135623730951,1,0.24,0.2424,0.1642,0.75
1.0,1,0.22,0.2121,0.2985,0.8
1.0,1,0.22,0.2576,0.0896,0.87
2.23606797749979,1,0.24,0.197,0.4179,0.6
5.196152422706632,1,0.22,0.2121,0.2537,0.55
8.246211251235321,1,0.2,0.1818,0.2836,0.51
14.730919862656235,1,0.2,0.1818,0.3284,0.47
12.884098726725126,1,0.2,0.1818,0.3582,0.51
7.937253933193772,1,0.2,0.1667,0.4627,0.47
7.681145747868608,1,0.22,0.1818,0.4627,0.41
8.831760866327848,1,0.22,0.1818,0.5821,0.27
8.54400374531753,1,0.2,0.1515,0.5821,0.21
7.874007874011811,1,0.2,0.1515,0.5224,0.25
8.06225774829855,1,0.16,0.1212,0.4478,0.26
9.848857801796104,1,0.16,0.1364,0.3582,0.26
12.68857754044952,1,0.14,0.1212,0.3582,0.28
10.954451150103322,1,0.12,0.1212,0.2537,0.3
9.797958971132712,1,0.12,0.1061,0.3284,0.3
7.280109889280518,1,0.1,0.0758,0.4179,0.33
6.4031242374328485,1,0.08,0.0758,0.2836,0.38
5.830951894845301,1,0.06,0.0303,0.3881,0.41
5.196152422706632,1,0.06,0.0455,0.3284,0.38
3.605551275463989,1,0.04,0.0303,0.2537,0.45
3.4641016151377544,1,0.04,0.0,0.3881,0.41
3.3166247903554,1,0.04,0.0303,0.2537,0.41
2.6457513110645907,1,0.04,0.0303,0.2836,0.41
1.7320508075688772,1,0.02,0.0152,0.2985,0.48
1.4142135623730951,1,0.02,0.0303,0.2239,0.44
2.8284271247461903,1,0.02,0.0152,0.2836,0.44
5.196152422706632,1,0.02,0.0,0.3284,0.44
6.324555320336759,1,0.04,0.0303,0.2537,0.41
7.280109889280518,1,0.04,0.0606,0.1642,0.41
7.937253933193772,1,0.06,0.0758,0.1343,0.38
8.366600265340756,1,0.06,0.1061,0.1045,0.38
9.16515138991168,1,0.08,0.1667,0.0,0.35
8.660254037844387,1,0.1,0.1364,0.1045,0.33
10.14889156509222,1,0.12,0.1515,0.0,0.28
9.1104335791443,1,0.12,0.1364,0.194,0.28
8.18535277187245,1,0.12,0.197,0.0,0.28
7.3484692283495345,1,0.08,0.0909,0.194,0.35
7.681145747868608,1,0.08,0.1061,0.1343,0.35
6.708203932499369,1,0.06,0.0758,0.1642,0.45
6.244997998398398,1,0.06,0.1061,0.0896,0.41
5.477225575051661,1,0.06,0.1515,0.0,0.49
5.744562646538029,1,0.04,0.0758,0.1045,0.57
4.69041575982343,1,0.04,0.0758,0.1045,0.57
3.605551275463989,1,0.04,0.0758,0.1045,0.57
4.242640687119285,1,0.02,0.0606,0.1343,0.62
2.23606797749979,1,0.02,0.0606,0.1343,0.62
1.7320508075688772,1,0.04,0.0758,0.1045,0.57
1.0,1,0.04,0.0758,0.1045,0.57
1.4142135623730951,1,0.08,0.1061,0.1642,0.58
4.358898943540674,1,0.06,0.0758,0.1642,0.62
